Date,High,Low,Open,Close,Volume,Adj Close
2020-02-28,3.950000047683716,3.549999952316284,3.799999952316284,3.8499999046325684,395445168.0,3.8499999046325684
2020-03-02,4.099999904632568,3.299999952316284,3.9000000953674316,3.450000047683716,244209249.0,3.450000047683716
2020-03-03,3.9000000953674316,3.299999952316284,3.5999999046325684,3.6500000953674316,317086505.0,3.6500000953674316
2020-03-04,3.799999952316284,3.4000000953674316,3.75,3.5999999046325684,215195612.0,3.5999999046325684
2020-03-05,3.8499999046325684,3.299999952316284,3.450000047683716,3.5999999046325684,338216925.0,3.5999999046325684
2020-03-06,3.450000047683716,3.200000047683716,3.4000000953674316,3.299999952316284,338761004.0,3.299999952316284
2020-03-09,4.300000190734863,3.299999952316284,3.4000000953674316,4.0,692949436.0,4.0
2020-03-11,4.949999809265137,4.199999809265137,4.400000095367432,4.349999904632568,721115533.0,4.349999904632568
2020-03-12,4.599999904632568,4.050000190734863,4.599999904632568,4.199999809265137,741584887.0,4.199999809265137
2020-03-13,5.800000190734863,3.8499999046325684,4.0,5.599999904632568,347274071.0,5.599999904632568
2020-03-16,7.199999809265137,5.099999904632568,5.5,5.699999809265137,250764659.0,5.699999809265137
2020-03-17,6.199999809265137,4.699999809265137,6.0,4.849999904632568,698221911.0,4.849999904632568
2020-03-18,5.699999809265137,2.700000047683716,5.300000190734863,3.1500000953674316,1073741823.0,3.1500000953674316
2020-03-19,3.549999952316284,3.0,3.299999952316284,3.299999952316284,609053154.0,3.299999952316284
2020-03-20,3.5999999046325684,3.299999952316284,3.5999999046325684,3.450000047683716,386962314.0,3.450000047683716
2020-03-23,3.4000000953674316,3.0999999046325684,3.25,3.1500000953674316,312968741.0,3.1500000953674316
2020-03-24,3.450000047683716,3.1500000953674316,3.3499999046325684,3.3499999046325684,283473341.0,3.3499999046325684
2020-03-25,3.450000047683716,3.299999952316284,3.3499999046325684,3.3499999046325684,129150667.0,3.3499999046325684
2020-03-26,3.4000000953674316,3.25,3.4000000953674316,3.25,143520346.0,3.25
2020-03-27,3.299999952316284,3.200000047683716,3.299999952316284,3.200000047683716,105883924.0,3.200000047683716
2020-03-30,3.25,3.0999999046325684,3.25,3.1500000953674316,82151641.0,3.1500000953674316
2020-03-31,3.25,3.049999952316284,3.200000047683716,3.0999999046325684,161285617.0,3.0999999046325684
2020-04-01,3.1500000953674316,3.0,3.0999999046325684,3.049999952316284,178196529.0,3.049999952316284
2020-04-03,3.25,3.0,3.049999952316284,3.1500000953674316,186946438.0,3.1500000953674316
2020-04-07,3.299999952316284,3.1500000953674316,3.25,3.200000047683716,126961509.0,3.200000047683716
2020-04-08,3.25,3.1500000953674316,3.200000047683716,3.200000047683716,139785930.0,3.200000047683716
2020-04-09,3.299999952316284,3.200000047683716,3.25,3.299999952316284,116617515.0,3.299999952316284
2020-04-13,4.25,3.299999952316284,3.299999952316284,4.099999904632568,804216919.0,4.099999904632568
2020-04-15,4.900000095367432,4.0,4.449999809265137,4.25,709333130.0,4.25
2020-04-16,4.650000095367432,4.150000095367432,4.5,4.25,403023318.0,4.25
2020-04-17,4.400000095367432,3.8499999046325684,4.349999904632568,4.099999904632568,536816968.0,4.099999904632568
2020-04-20,4.199999809265137,3.799999952316284,4.099999904632568,3.9000000953674316,274023994.0,3.9000000953674316
2020-04-21,3.8499999046325684,3.5999999046325684,3.75,3.700000047683716,251790440.0,3.700000047683716
2020-04-22,4.050000190734863,3.700000047683716,3.9000000953674316,3.950000047683716,437696779.0,3.950000047683716
2020-04-23,4.5,4.150000095367432,4.300000190734863,4.349999904632568,690926109.0,4.349999904632568
2020-04-24,4.25,3.950000047683716,4.25,4.0,321586483.0,4.0
2020-04-27,4.199999809265137,4.0,4.0,4.099999904632568,250385306.0,4.099999904632568
2020-04-28,4.199999809265137,3.950000047683716,4.199999809265137,4.0,303932026.0,4.0
2020-04-29,4.300000190734863,3.9000000953674316,4.050000190734863,4.199999809265137,346339567.0,4.199999809265137
2020-04-30,4.400000095367432,4.099999904632568,4.349999904632568,4.199999809265137,307532315.0,4.199999809265137
2020-05-04,4.349999904632568,3.9000000953674316,4.050000190734863,4.150000095367432,445004742.0,4.150000095367432
2020-05-05,4.300000190734863,4.099999904632568,4.25,4.150000095367432,184891529.0,4.150000095367432
2020-05-06,4.400000095367432,4.050000190734863,4.099999904632568,4.25,434137889.0,4.25
2020-05-07,4.300000190734863,4.099999904632568,4.199999809265137,4.150000095367432,160718948.0,4.150000095367432
2020-05-08,4.300000190734863,4.150000095367432,4.199999809265137,4.199999809265137,172138358.0,4.199999809265137
2020-05-11,4.800000190734863,4.199999809265137,4.25,4.599999904632568,924169681.0,4.599999904632568
2020-05-12,5.0,4.5,4.650000095367432,4.949999809265137,587127838.0,4.949999809265137
2020-05-13,5.349999904632568,4.800000190734863,5.349999904632568,4.900000095367432,443661451.0,4.900000095367432
2020-05-14,5.0,4.699999809265137,4.800000190734863,4.75,251907237.0,4.75
2020-05-15,5.0,4.550000190734863,4.75,4.849999904632568,232096453.0,4.849999904632568
2020-05-18,5.099999904632568,4.599999904632568,4.949999809265137,4.650000095367432,349402211.0,4.650000095367432
2020-05-19,5.650000095367432,4.650000095367432,4.849999904632568,5.449999809265137,883191828.0,5.449999809265137
2020-05-20,5.949999809265137,5.5,5.650000095367432,5.650000095367432,504593142.0,5.650000095367432
2020-05-21,5.849999904632568,5.349999904632568,5.650000095367432,5.550000190734863,400470088.0,5.550000190734863
2020-05-22,5.699999809265137,5.349999904632568,5.5,5.5,350191306.0,5.5
2020-05-26,5.75,5.5,5.550000190734863,5.599999904632568,254588763.0,5.599999904632568
2020-05-27,5.699999809265137,5.550000190734863,5.650000095367432,5.650000095367432,196436800.0,5.650000095367432
2020-05-28,6.050000190734863,5.650000095367432,5.699999809265137,5.800000190734863,498436003.0,5.800000190734863
2020-05-29,7.800000190734863,6.349999904632568,6.349999904632568,6.550000190734863,1073741823.0,6.550000190734863
2020-06-01,6.900000095367432,6.0,6.449999809265137,6.550000190734863,504566767.0,6.550000190734863
2020-06-02,7.849999904632568,6.599999904632568,6.650000095367432,7.699999809265137,940712269.0,7.699999809265137
2020-06-03,8.850000381469727,7.800000190734863,8.0,8.100000381469727,963452004.0,8.100000381469727
2020-06-04,8.899999618530273,8.0,8.199999809265137,8.600000381469727,870345865.0,8.600000381469727
2020-06-05,10.75,9.0,9.199999809265137,10.5,722961400.0,10.5
2020-06-08,12.600000381469727,11.199999809265137,11.550000190734863,12.0,875540832.0,12.0
2020-06-09,12.350000381469727,9.0,12.350000381469727,10.050000190734863,485568457.0,10.050000190734863
2020-06-10,11.0,9.100000381469727,9.699999809265137,10.850000381469727,21663710.0,10.850000381469727
2020-06-11,11.449999809265137,9.149999618530273,11.100000381469727,9.399999618530273,1073741823.0,9.399999618530273
2020-06-12,10.300000190734863,8.0,8.5,10.149999618530273,428987207.0,10.149999618530273
2020-06-15,10.800000190734863,9.899999618530273,10.800000190734863,10.149999618530273,860072479.0,10.149999618530273
2020-06-16,10.399999618530273,9.199999809265137,10.300000190734863,9.75,807989244.0,9.75
2020-06-17,10.0,9.350000381469727,9.350000381469727,9.850000381469727,449439930.0,9.850000381469727
2020-06-18,10.350000381469727,9.050000190734863,9.850000381469727,9.75,994738202.0,9.75
2020-06-19,9.899999618530273,9.050000190734863,9.75,9.149999618530273,542136358.0,9.149999618530273
2020-06-22,10.5,9.050000190734863,9.199999809265137,10.100000381469727,125582495.0,10.100000381469727
2020-06-23,10.5,10.0,10.100000381469727,10.25,442636336.0,10.25
2020-06-24,10.399999618530273,9.5,10.350000381469727,9.800000190734863,524309917.0,9.800000190734863
2020-06-25,10.100000381469727,9.25,9.399999618530273,9.850000381469727,595177700.0,9.850000381469727
2020-06-26,10.75,9.75,9.800000190734863,10.399999618530273,19946693.0,10.399999618530273
2020-06-29,11.25,10.100000381469727,10.600000381469727,11.100000381469727,994232174.0,11.100000381469727
2020-06-30,11.449999809265137,10.5,11.449999809265137,10.600000381469727,885288809.0,10.600000381469727
2020-07-01,10.75,10.050000190734863,10.399999618530273,10.149999618530273,434160300.0,10.149999618530273
2020-07-02,10.449999809265137,9.75,10.199999809265137,10.050000190734863,369159111.0,10.050000190734863
2020-07-03,10.25,9.850000381469727,10.100000381469727,10.0,261979691.0,10.0
2020-07-06,10.100000381469727,9.75,10.100000381469727,9.800000190734863,231233013.0,9.800000190734863
2020-07-07,9.850000381469727,9.449999809265137,9.800000190734863,9.550000190734863,240978456.0,9.550000190734863
2020-07-08,9.899999618530273,9.100000381469727,9.600000381469727,9.300000190734863,451507367.0,9.300000190734863
2020-07-09,9.5,9.0,9.25,9.350000381469727,360685550.0,9.350000381469727
2020-07-10,9.899999618530273,8.75,9.199999809265137,9.75,924533453.0,9.75
2020-07-13,10.100000381469727,9.5,10.0,9.75,378786463.0,9.75
2020-07-14,9.699999809265137,9.300000190734863,9.649999618530273,9.350000381469727,278276181.0,9.350000381469727
2020-07-15,9.350000381469727,8.449999809265137,9.199999809265137,8.649999618530273,475980943.0,8.649999618530273
2020-07-16,8.699999809265137,7.0,8.649999618530273,7.849999904632568,990846027.0,7.849999904632568
2020-07-17,9.0,7.449999809265137,7.599999904632568,8.899999618530273,764115052.0,8.899999618530273
2020-07-20,9.699999809265137,8.25,9.399999618530273,9.100000381469727,1034469293.0,9.100000381469727
2020-07-21,8.949999809265137,8.149999618530273,8.949999809265137,8.300000190734863,644443669.0,8.300000190734863
2020-07-22,9.050000190734863,8.350000381469727,8.449999809265137,8.550000190734863,505614748.0,8.550000190734863
2020-07-23,8.899999618530273,8.5,8.899999618530273,8.600000381469727,232008377.0,8.600000381469727
2020-07-24,8.550000190734863,8.100000381469727,8.399999618530273,8.399999618530273,242262782.0,8.399999618530273
2020-07-27,8.449999809265137,8.0,8.199999809265137,8.050000190734863,177632018.0,8.050000190734863
2020-07-28,8.149999618530273,7.800000190734863,8.050000190734863,8.050000190734863,189177411.0,8.050000190734863
2020-07-29,8.649999618530273,7.849999904632568,8.0,8.25,359492082.0,8.25
2020-07-30,8.5,7.949999809265137,8.25,8.0,293048882.0,8.0
2020-07-31,8.5,8.100000381469727,8.100000381469727,8.399999618530273,340455059.0,8.399999618530273
2020-08-03,8.850000381469727,8.0,8.399999618530273,8.699999809265137,422266642.0,8.699999809265137
2020-08-04,8.949999809265137,8.5,8.699999809265137,8.649999618530273,328489260.0,8.649999618530273
2020-08-05,8.75,8.149999618530273,8.600000381469727,8.300000190734863,289455100.0,8.300000190734863
2020-08-06,8.5,8.149999618530273,8.300000190734863,8.25,177568336.0,8.25
2020-08-07,8.949999809265137,7.599999904632568,7.900000095367432,8.850000381469727,686898461.0,8.850000381469727
2020-08-10,9.199999809265137,8.800000190734863,9.0,9.100000381469727,418021584.0,9.100000381469727
2020-08-11,8.949999809265137,8.649999618530273,8.899999618530273,8.699999809265137,161123113.0,8.699999809265137
2020-08-12,9.050000190734863,8.550000190734863,8.600000381469727,8.850000381469727,160016342.0,8.850000381469727
2020-08-13,9.149999618530273,8.800000190734863,8.949999809265137,9.050000190734863,182054082.0,9.050000190734863
2020-08-14,9.350000381469727,8.699999809265137,9.0,8.949999809265137,332532208.0,8.949999809265137
2020-08-17,9.149999618530273,8.850000381469727,9.050000190734863,8.949999809265137,108158573.0,8.949999809265137
2020-08-18,9.0,8.699999809265137,8.949999809265137,8.850000381469727,179567657.0,8.850000381469727
2020-08-19,8.899999618530273,8.600000381469727,8.75,8.699999809265137,140531839.0,8.699999809265137
2020-08-20,8.800000190734863,8.449999809265137,8.600000381469727,8.5,152580184.0,8.5
2020-08-21,8.699999809265137,8.449999809265137,8.600000381469727,8.5,101582302.0,8.5
2020-08-24,9.25,8.399999618530273,8.649999618530273,9.100000381469727,531620523.0,9.100000381469727
2020-08-25,9.25,8.899999618530273,9.149999618530273,9.0,157251700.0,9.0
2020-08-26,9.050000190734863,8.850000381469727,9.0,8.899999618530273,91976394.0,8.899999618530273
2020-08-27,9.0,8.699999809265137,8.899999618530273,8.850000381469727,209574820.0,8.850000381469727
2020-08-28,10.449999809265137,8.899999618530273,8.949999809265137,10.100000381469727,214288640.0,10.100000381469727
2020-08-31,11.100000381469727,9.600000381469727,10.5,10.199999809265137,687026051.0,10.199999809265137
2020-09-01,10.949999809265137,7.650000095367432,10.800000190734863,8.850000381469727,680730246.0,8.850000381469727
2020-09-02,10.149999618530273,9.199999809265137,9.300000190734863,9.899999618530273,560088566.0,9.899999618530273
2020-09-03,12.850000381469727,10.449999809265137,10.5,12.550000190734863,487992026.0,12.550000190734863
2020-09-04,13.5,11.300000190734863,11.300000190734863,12.050000190734863,556772102.0,12.050000190734863
2020-09-07,13.25,11.949999809265137,13.25,12.300000190734863,296049294.0,12.300000190734863
2020-09-08,12.600000381469727,11.149999618530273,12.5,11.300000190734863,504295962.0,11.300000190734863
2020-09-09,11.25,10.550000190734863,10.949999809265137,11.100000381469727,388937297.0,11.100000381469727
2020-09-10,11.550000190734863,11.0,11.300000190734863,11.399999618530273,358369742.0,11.399999618530273
2020-09-11,11.399999618530273,10.899999618530273,11.399999618530273,11.149999618530273,223833805.0,11.149999618530273
2020-09-14,11.850000381469727,11.050000190734863,11.350000381469727,11.550000190734863,381304064.0,11.550000190734863
2020-09-15,12.25,11.649999618530273,11.850000381469727,11.75,742500490.0,11.75
2020-09-16,11.850000381469727,11.449999809265137,11.800000190734863,11.5,158712590.0,11.5
2020-09-17,11.449999809265137,11.100000381469727,11.399999618530273,11.25,190390751.0,11.25
2020-09-18,11.699999809265137,11.050000190734863,11.199999809265137,11.25,346084587.0,11.25
2020-09-21,11.399999618530273,10.300000190734863,11.25,10.399999618530273,315922033.0,10.399999618530273
2020-09-22,10.449999809265137,9.649999618530273,10.350000381469727,10.25,434043144.0,10.25
2020-09-23,10.199999809265137,8.850000381469727,10.0,9.199999809265137,612130572.0,9.199999809265137
2020-09-24,9.449999809265137,8.550000190734863,8.949999809265137,9.100000381469727,511436181.0,9.100000381469727
2020-09-25,10.449999809265137,9.0,9.350000381469727,10.300000190734863,505791107.0,10.300000190734863
2020-09-28,10.800000190734863,10.100000381469727,10.75,10.350000381469727,413963574.0,10.350000381469727
2020-09-29,10.25,9.550000190734863,10.100000381469727,9.800000190734863,460512776.0,9.800000190734863
2020-09-30,10.100000381469727,9.300000190734863,9.800000190734863,9.550000190734863,340579246.0,9.550000190734863
2020-10-01,9.5,9.100000381469727,9.300000190734863,9.25,215628107.0,9.25
2020-10-05,9.5,8.949999809265137,9.25,9.0,304615132.0,9.0
2020-10-06,9.149999618530273,8.75,9.100000381469727,8.800000190734863,172114862.0,8.800000190734863
2020-10-07,8.850000381469727,8.5,8.800000190734863,8.550000190734863,189207463.0,8.550000190734863
2020-10-08,9.199999809265137,8.550000190734863,8.550000190734863,8.949999809265137,254381369.0,8.949999809265137
2020-10-09,9.199999809265137,8.850000381469727,9.050000190734863,8.899999618530273,113599121.0,8.899999618530273
2020-10-12,9.0,8.649999618530273,9.0,8.699999809265137,100602860.0,8.699999809265137
2020-10-13,8.699999809265137,8.449999809265137,8.550000190734863,8.550000190734863,103026043.0,8.550000190734863
2020-10-14,8.649999618530273,8.199999809265137,8.600000381469727,8.399999618530273,158887359.0,8.399999618530273
2020-10-15,8.350000381469727,7.900000095367432,8.25,8.0,188269523.0,8.0
2020-10-16,8.300000190734863,7.949999809265137,8.0,8.050000190734863,122714651.0,8.050000190734863
2020-10-19,8.149999618530273,7.599999904632568,8.100000381469727,7.949999809265137,215833783.0,7.949999809265137
2020-10-20,9.0,7.75,7.900000095367432,8.699999809265137,375865473.0,8.699999809265137
2020-10-21,8.899999618530273,8.449999809265137,8.75,8.600000381469727,176946022.0,8.600000381469727
2020-10-22,9.0,8.399999618530273,8.5,8.899999618530273,169885521.0,8.899999618530273
2020-10-23,9.25,8.850000381469727,9.100000381469727,9.050000190734863,366905560.0,9.050000190734863
2020-10-26,9.149999618530273,8.850000381469727,9.050000190734863,8.899999618530273,92408619.0,8.899999618530273
2020-10-27,8.850000381469727,8.649999618530273,8.800000190734863,8.699999809265137,75352842.0,8.699999809265137
2020-10-28,9.050000190734863,8.550000190734863,8.699999809265137,8.699999809265137,150109864.0,8.699999809265137
2020-10-29,8.75,8.25,8.600000381469727,8.350000381469727,200714768.0,8.350000381469727
2020-10-30,8.949999809265137,8.0,8.100000381469727,8.75,417087976.0,8.75
2020-11-02,8.899999618530273,8.399999618530273,8.800000190734863,8.75,251873794.0,8.75
2020-11-03,8.699999809265137,8.5,8.699999809265137,8.550000190734863,107561247.0,8.550000190734863
2020-11-04,8.600000381469727,8.350000381469727,8.5,8.399999618530273,73165683.0,8.399999618530273
2020-11-05,8.600000381469727,8.350000381469727,8.5,8.5,86070777.0,8.5
2020-11-06,8.949999809265137,8.399999618530273,8.449999809265137,8.600000381469727,158987012.0,8.600000381469727
2020-11-09,8.800000190734863,8.550000190734863,8.75,8.699999809265137,121084167.0,8.699999809265137
2020-11-10,8.699999809265137,8.5,8.649999618530273,8.550000190734863,113716651.0,8.550000190734863
2020-11-11,8.649999618530273,8.399999618530273,8.5,8.449999809265137,134558775.0,8.449999809265137
2020-11-12,8.649999618530273,8.399999618530273,8.449999809265137,8.5,103703745.0,8.5
2020-11-13,8.850000381469727,8.449999809265137,8.5,8.699999809265137,206654827.0,8.699999809265137
2020-11-17,10.0,9.100000381469727,9.100000381469727,9.300000190734863,635729848.0,9.300000190734863
2020-11-18,9.550000190734863,9.100000381469727,9.199999809265137,9.199999809265137,234862530.0,9.199999809265137
2020-11-19,9.600000381469727,9.050000190734863,9.149999618530273,9.25,303524665.0,9.25
2020-11-20,10.149999618530273,9.5,9.550000190734863,10.050000190734863,559636322.0,10.050000190734863
2020-11-23,10.600000381469727,10.149999618530273,10.300000190734863,10.399999618530273,392518684.0,10.399999618530273
2020-11-24,10.75,10.149999618530273,10.5,10.25,449615731.0,10.25
2020-11-25,10.350000381469727,9.649999618530273,10.300000190734863,9.699999809265137,444960297.0,9.699999809265137
2020-11-26,10.0,9.600000381469727,9.699999809265137,9.949999809265137,273322035.0,9.949999809265137
2020-11-27,10.100000381469727,9.649999618530273,10.0,9.800000190734863,211191365.0,9.800000190734863
2020-12-01,10.350000381469727,9.600000381469727,9.800000190734863,10.0,354320484.0,10.0
2020-12-02,10.199999809265137,9.800000190734863,9.949999809265137,9.899999618530273,171818627.0,9.899999618530273
