Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,109.44999694824219,110.5,107.25,108.0,106.26459503173828,960
2020-01-02,106.5999984741211,113.9000015258789,106.5999984741211,113.5,111.67621612548828,1954
2020-01-03,113.5,113.5,108.1500015258789,112.9000015258789,111.08586120605469,685
2020-01-06,108.8499984741211,109.55000305175781,107.3499984741211,109.1500015258789,107.3961181640625,1864
2020-01-07,109.3499984741211,109.3499984741211,108.0,108.0999984741211,106.36298370361328,1486
2020-01-08,109.05000305175781,111.5,108.05000305175781,108.25,106.51057434082031,1810
2020-01-09,108.30000305175781,111.94999694824219,108.0,109.94999694824219,108.18325805664062,6654
2020-01-10,111.9000015258789,112.0,109.5,109.5,107.74049377441406,1251
2020-01-13,110.0,112.94999694824219,107.0,109.69999694824219,107.93727111816406,2130
2020-01-14,112.8499984741211,115.55000305175781,110.0,111.8499984741211,110.05272674560547,4776
2020-01-15,110.94999694824219,110.94999694824219,108.5,109.3499984741211,107.59290313720703,1565
2020-01-16,114.3499984741211,114.4000015258789,109.1500015258789,111.30000305175781,109.5115737915039,833
2020-01-17,113.6500015258789,133.5500030517578,113.6500015258789,127.5,125.45125579833984,71965
2020-01-20,133.8000030517578,138.4499969482422,125.0,127.30000305175781,125.25447082519531,49298
2020-01-21,125.5999984741211,131.89999389648438,117.94999694824219,123.25,121.26954650878906,11183
2020-01-22,123.55000305175781,126.94999694824219,120.30000305175781,121.3499984741211,119.40007781982422,3736
2020-01-23,125.8499984741211,128.5,122.05000305175781,127.5,125.45125579833984,3691
2020-01-24,123.05000305175781,130.0500030517578,123.05000305175781,128.9499969482422,126.8779525756836,3646
2020-01-27,129.0,132.9499969482422,125.3499984741211,126.1500015258789,124.1229476928711,6069
2020-01-28,126.0,126.5999984741211,121.19999694824219,122.6500015258789,120.67919158935547,7512
2020-01-29,123.05000305175781,125.80000305175781,121.55000305175781,122.94999694824219,120.974365234375,655
2020-01-30,121.05000305175781,124.94999694824219,117.0999984741211,122.05000305175781,120.08883666992188,1779
2020-01-31,120.05000305175781,124.3499984741211,116.75,118.8499984741211,116.94024658203125,862
2020-02-03,120.6500015258789,120.6500015258789,117.0,118.05000305175781,116.15310668945312,1622
2020-02-04,118.0999984741211,128.0,116.55000305175781,123.44999694824219,121.4663314819336,12767
2020-02-05,128.0,128.0,124.0,125.44999694824219,123.43419647216797,4891
2020-02-06,125.44999694824219,129.85000610351562,125.44999694824219,126.0999984741211,124.0737533569336,5020
2020-02-07,129.0,129.8000030517578,122.4000015258789,123.8499984741211,121.85990142822266,4899
2020-02-10,124.05000305175781,125.9000015258789,121.94999694824219,124.4000015258789,122.40106964111328,2235
2020-02-11,125.0,126.44999694824219,121.0,125.0,122.99142456054688,5807
2020-02-12,128.85000610351562,128.89999389648438,123.5,123.69999694824219,121.71231079101562,4855
2020-02-13,121.5999984741211,127.75,120.0,120.75,118.80972290039062,2183
2020-02-14,123.6500015258789,123.6500015258789,117.1500015258789,118.80000305175781,116.89105224609375,2031
2020-02-17,119.55000305175781,123.5,115.6500015258789,120.0999984741211,118.170166015625,1173
2020-02-18,119.94999694824219,119.94999694824219,116.1500015258789,118.75,116.84185791015625,989
2020-02-19,118.75,119.44999694824219,117.94999694824219,118.0,116.1039047241211,835
2020-02-20,118.80000305175781,123.94999694824219,118.0999984741211,119.75,117.82579040527344,414
2020-02-24,119.19999694824219,122.9000015258789,115.19999694824219,117.1500015258789,115.26757049560547,1051
2020-02-25,116.0999984741211,116.0999984741211,113.3499984741211,114.25,112.4141616821289,1501
2020-02-26,114.69999694824219,117.55000305175781,113.0,115.0,113.15211486816406,2703
2020-02-27,115.0,115.05000305175781,110.0999984741211,113.4000015258789,111.57782745361328,4297
