Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,220
2020-01-02,21.600000381469727,21.600000381469727,21.0,21.600000381469727,21.600000381469727,1134
2020-01-03,21.600000381469727,22.549999237060547,21.600000381469727,22.549999237060547,22.549999237060547,55
2020-01-06,23.200000762939453,23.549999237060547,21.5,23.450000762939453,23.450000762939453,812
2020-01-07,23.450000762939453,23.950000762939453,22.299999237060547,23.950000762939453,23.950000762939453,425
2020-01-08,24.299999237060547,24.5,23.299999237060547,24.350000381469727,24.350000381469727,698
2020-01-09,24.350000381469727,25.149999618530273,24.0,25.0,25.0,1028
2020-01-10,25.0,25.899999618530273,24.299999237060547,25.5,25.5,5613
2020-01-13,26.700000762939453,26.700000762939453,24.350000381469727,25.799999237060547,25.799999237060547,3871
2020-01-14,25.5,26.299999237060547,24.600000381469727,25.100000381469727,25.100000381469727,1797
2020-01-15,25.399999618530273,26.0,24.399999618530273,25.950000762939453,25.950000762939453,1376
2020-01-16,26.0,26.0,24.700000762939453,25.0,25.0,701
2020-01-17,25.0,26.149999618530273,24.0,26.100000381469727,26.100000381469727,2645
2020-01-20,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,950
2020-01-21,23.950000762939453,24.950000762939453,23.950000762939453,24.950000762939453,24.950000762939453,200
2020-01-22,24.0,24.0,23.75,23.75,23.75,110
2020-01-23,23.0,23.0,23.0,23.0,23.0,100
2020-01-24,23.0,23.100000381469727,21.899999618530273,22.950000762939453,22.950000762939453,1681
2020-01-27,22.0,23.950000762939453,21.899999618530273,23.0,23.0,2127
2020-01-28,23.0,23.0,23.0,23.0,23.0,0
2020-01-29,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,15
2020-01-30,21.399999618530273,22.850000381469727,20.950000762939453,22.75,22.75,3437
2020-01-31,23.799999237060547,23.799999237060547,21.799999237060547,22.5,22.5,533
2020-02-03,22.200000762939453,22.799999237060547,22.200000762939453,22.200000762939453,22.200000762939453,438
2020-02-04,23.149999618530273,23.149999618530273,21.350000381469727,21.399999618530273,21.399999618530273,651
2020-02-05,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0
2020-02-06,22.350000381469727,22.350000381469727,20.350000381469727,21.0,21.0,443
2020-02-07,21.700000762939453,21.700000762939453,20.0,20.799999237060547,20.799999237060547,2549
