Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,12.449999809265137,12.449999809265137,11.800000190734863,11.850000381469727,11.850000381469727,19737
2020-01-02,12.25,12.399999618530273,11.899999618530273,12.399999618530273,12.399999618530273,19996
2020-01-03,12.399999618530273,12.800000190734863,12.399999618530273,12.5,12.5,25932
2020-01-06,12.899999618530273,12.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,39832
2020-01-07,12.350000381469727,12.399999618530273,11.899999618530273,12.149999618530273,12.149999618530273,9879
2020-01-08,12.0,12.399999618530273,11.850000381469727,12.199999809265137,12.199999809265137,12813
2020-01-09,12.399999618530273,12.449999809265137,12.050000190734863,12.199999809265137,12.199999809265137,6981
2020-01-10,12.050000190734863,12.600000381469727,12.050000190734863,12.25,12.25,10076
2020-01-13,12.149999618530273,12.850000381469727,12.050000190734863,12.149999618530273,12.149999618530273,20574
2020-01-14,12.149999618530273,12.5,11.550000190734863,11.550000190734863,11.550000190734863,63780
2020-01-15,11.0,12.100000381469727,11.0,11.949999809265137,11.949999809265137,59938
2020-01-16,12.0,12.5,12.0,12.300000190734863,12.300000190734863,70973
2020-01-17,12.850000381469727,12.899999618530273,12.050000190734863,12.850000381469727,12.850000381469727,35830
2020-01-20,13.25,13.449999809265137,12.899999618530273,13.449999809265137,13.449999809265137,145334
2020-01-21,14.050000190734863,14.100000381469727,13.550000190734863,14.050000190734863,14.050000190734863,104562
2020-01-22,14.649999618530273,14.649999618530273,13.350000381469727,13.350000381469727,13.350000381469727,28729
2020-01-23,13.800000190734863,13.800000190734863,12.699999809265137,12.699999809265137,12.699999809265137,60466
2020-01-24,12.699999809265137,12.75,12.100000381469727,12.199999809265137,12.199999809265137,54966
2020-01-27,11.949999809265137,12.699999809265137,11.649999618530273,12.0,12.0,24721
2020-01-28,12.0,12.600000381469727,11.949999809265137,12.5,12.5,28227
2020-01-29,12.100000381469727,12.800000190734863,12.100000381469727,12.399999618530273,12.399999618530273,44863
2020-01-30,12.699999809265137,12.75,11.899999618530273,12.399999618530273,12.399999618530273,36053
2020-01-31,12.300000190734863,12.5,12.050000190734863,12.149999618530273,12.149999618530273,4752
2020-02-03,11.949999809265137,11.949999809265137,11.0,11.050000190734863,11.050000190734863,18990
2020-02-04,11.350000381469727,11.399999618530273,10.5,10.699999809265137,10.699999809265137,26208
2020-02-05,10.300000190734863,11.050000190734863,10.199999809265137,10.199999809265137,10.199999809265137,73292
2020-02-06,10.100000381469727,11.199999809265137,9.5,11.199999809265137,11.199999809265137,72997
2020-02-07,12.0,12.0,10.399999618530273,11.0,11.0,33564
2020-02-10,11.800000190734863,11.800000190734863,10.949999809265137,11.050000190734863,11.050000190734863,21678
2020-02-11,11.050000190734863,11.600000381469727,10.5,10.600000381469727,10.600000381469727,18187
2020-02-12,10.050000190734863,10.550000190734863,9.550000190734863,10.149999618530273,10.149999618530273,114326
2020-02-13,9.949999809265137,10.550000190734863,9.5,9.899999618530273,9.899999618530273,20246
2020-02-14,9.5,10.399999618530273,9.199999809265137,9.699999809265137,9.699999809265137,59735
2020-02-17,9.899999618530273,9.949999809265137,8.75,8.75,8.75,80920
2020-02-18,8.350000381469727,8.800000190734863,8.350000381469727,8.699999809265137,8.699999809265137,23086
2020-02-19,8.699999809265137,9.100000381469727,8.399999618530273,9.0,9.0,7059
2020-02-20,9.100000381469727,9.449999809265137,8.899999618530273,9.050000190734863,9.050000190734863,3423
2020-02-24,9.100000381469727,9.5,8.949999809265137,9.300000190734863,9.300000190734863,10174
2020-02-25,9.0,9.0,8.850000381469727,8.850000381469727,8.850000381469727,8175
2020-02-26,8.850000381469727,9.0,8.449999809265137,8.449999809265137,8.449999809265137,11334
2020-02-27,8.449999809265137,8.800000190734863,8.199999809265137,8.75,8.75,13515
2020-02-28,8.399999618530273,8.800000190734863,8.350000381469727,8.350000381469727,8.350000381469727,3583
2020-03-02,8.350000381469727,8.75,8.0,8.75,8.75,47130
2020-03-03,9.100000381469727,9.100000381469727,8.75,8.899999618530273,8.899999618530273,18717
2020-03-04,9.199999809265137,9.300000190734863,8.5,8.550000190734863,8.550000190734863,12722
2020-03-05,8.199999809265137,8.300000190734863,8.149999618530273,8.149999618530273,8.149999618530273,7413
2020-03-06,8.0,8.0,7.75,7.75,7.75,15066
2020-03-09,7.400000095367432,7.5,7.400000095367432,7.400000095367432,7.400000095367432,23818
2020-03-11,7.699999809265137,7.699999809265137,7.050000190734863,7.050000190734863,7.050000190734863,7066
2020-03-12,6.699999809265137,6.949999809265137,6.699999809265137,6.699999809265137,6.699999809265137,45138
2020-03-13,6.400000095367432,7.0,6.400000095367432,6.400000095367432,6.400000095367432,14081
2020-03-16,6.099999904632568,6.699999809265137,6.099999904632568,6.699999809265137,6.699999809265137,13114
2020-03-17,6.849999904632568,7.0,6.400000095367432,6.900000095367432,6.900000095367432,10645
2020-03-18,6.900000095367432,6.900000095367432,6.599999904632568,6.599999904632568,6.599999904632568,10565
