Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,27.549999237060547,27.899999618530273,27.049999237060547,27.75,27.75,96094
2020-01-02,27.600000381469727,30.399999618530273,27.549999237060547,29.799999237060547,29.799999237060547,648320
2020-01-03,29.299999237060547,34.0,29.299999237060547,32.900001525878906,32.900001525878906,1182818
2020-01-06,32.0,32.150001525878906,29.649999618530273,30.299999237060547,30.299999237060547,438491
2020-01-07,30.549999237060547,31.399999618530273,29.75,29.950000762939453,29.950000762939453,213662
2020-01-08,29.0,29.950000762939453,28.600000381469727,29.899999618530273,29.899999618530273,322055
2020-01-09,31.25,32.400001525878906,30.799999237060547,31.75,31.75,208377
2020-01-10,32.29999923706055,32.400001525878906,30.950000762939453,31.149999618530273,31.149999618530273,126231
2020-01-13,31.799999237060547,32.0,30.899999618530273,31.399999618530273,31.399999618530273,72498
2020-01-14,33.0,34.099998474121094,32.400001525878906,33.04999923706055,33.04999923706055,395690
2020-01-15,33.04999923706055,34.75,32.099998474121094,33.849998474121094,33.849998474121094,327820
2020-01-16,33.5,35.900001525878906,33.0,34.54999923706055,34.54999923706055,620584
2020-01-17,34.70000076293945,34.75,33.349998474121094,33.95000076293945,33.95000076293945,205966
2020-01-20,33.95000076293945,34.349998474121094,32.099998474121094,32.849998474121094,32.849998474121094,163284
2020-01-21,32.5,33.0,31.600000381469727,32.25,32.25,250233
2020-01-22,32.5,32.79999923706055,31.549999237060547,31.649999618530273,31.649999618530273,92973
2020-01-23,31.299999237060547,32.099998474121094,31.299999237060547,31.899999618530273,31.899999618530273,48613
2020-01-24,31.899999618530273,32.70000076293945,31.149999618530273,31.600000381469727,31.600000381469727,220908
2020-01-27,31.5,31.950000762939453,28.850000381469727,29.049999237060547,29.049999237060547,427706
2020-01-28,29.450000762939453,30.299999237060547,29.299999237060547,29.549999237060547,29.549999237060547,265573
2020-01-29,29.700000762939453,30.399999618530273,28.700000762939453,29.149999618530273,29.149999618530273,168724
2020-01-30,28.700000762939453,29.200000762939453,28.399999618530273,28.799999237060547,28.799999237060547,118873
2020-01-31,29.100000381469727,29.299999237060547,28.5,29.0,29.0,291880
2020-02-03,28.25,28.350000381469727,27.399999618530273,27.899999618530273,27.899999618530273,58591
2020-02-04,29.0,29.0,27.049999237060547,27.799999237060547,27.799999237060547,113477
2020-02-05,27.799999237060547,30.200000762939453,27.799999237060547,28.549999237060547,28.549999237060547,150918
2020-02-06,28.850000381469727,30.0,28.5,28.700000762939453,28.700000762939453,140219
2020-02-07,28.299999237060547,29.299999237060547,27.5,27.850000381469727,27.850000381469727,179079
2020-02-10,28.100000381469727,28.299999237060547,26.5,26.850000381469727,26.850000381469727,180195
2020-02-11,27.350000381469727,27.899999618530273,22.649999618530273,24.700000762939453,24.700000762939453,570497
2020-02-12,25.0,25.899999618530273,24.75,25.5,25.5,178321
2020-02-13,27.700000762939453,30.600000381469727,27.5,30.600000381469727,30.600000381469727,435759
2020-02-14,32.54999923706055,34.650001525878906,30.75,32.150001525878906,32.150001525878906,1303892
2020-02-17,32.70000076293945,32.70000076293945,29.399999618530273,30.149999618530273,30.149999618530273,247358
2020-02-18,30.149999618530273,30.149999618530273,27.649999618530273,29.100000381469727,29.100000381469727,177026
2020-02-19,29.100000381469727,30.600000381469727,29.100000381469727,29.899999618530273,29.899999618530273,154439
2020-02-20,29.799999237060547,32.900001525878906,29.649999618530273,32.54999923706055,32.54999923706055,410008
2020-02-24,32.150001525878906,32.150001525878906,30.25,30.950000762939453,30.950000762939453,157028
2020-02-25,31.450000762939453,31.5,29.450000762939453,29.950000762939453,29.950000762939453,115188
2020-02-26,29.75,30.299999237060547,29.149999618530273,29.549999237060547,29.549999237060547,161703
2020-02-27,29.700000762939453,30.0,28.149999618530273,29.549999237060547,29.549999237060547,202284
2020-02-28,28.799999237060547,28.799999237060547,27.200000762939453,27.649999618530273,27.649999618530273,171801
2020-03-02,28.049999237060547,28.799999237060547,24.899999618530273,25.75,25.75,129131
2020-03-03,26.700000762939453,27.0,25.75,26.0,26.0,94255
2020-03-04,26.0,26.600000381469727,25.5,25.799999237060547,25.799999237060547,72603
2020-03-05,25.799999237060547,26.899999618530273,25.600000381469727,26.450000762939453,26.450000762939453,124451
2020-03-06,25.200000762939453,25.5,24.049999237060547,24.850000381469727,24.850000381469727,152297
2020-03-09,23.600000381469727,24.399999618530273,22.0,22.799999237060547,22.799999237060547,199549
2020-03-11,23.700000762939453,23.950000762939453,21.649999618530273,22.649999618530273,22.649999618530273,139247
2020-03-12,20.600000381469727,21.799999237060547,18.149999618530273,18.399999618530273,18.399999618530273,556457
2020-03-13,17.100000381469727,21.5,15.050000190734863,19.0,19.0,946985
2020-03-16,18.950000762939453,19.350000381469727,16.600000381469727,17.649999618530273,17.649999618530273,276097
2020-03-17,17.649999618530273,19.0,17.100000381469727,17.799999237060547,17.799999237060547,188685
2020-03-18,18.0,18.350000381469727,16.049999237060547,16.049999237060547,16.049999237060547,869952
2020-03-19,15.699999809265137,16.450000762939453,14.449999809265137,14.699999809265137,14.699999809265137,428589
2020-03-20,16.0,16.149999618530273,15.050000190734863,16.149999618530273,16.149999618530273,453727
2020-03-23,15.0,15.0,14.550000190734863,14.550000190734863,14.550000190734863,146873
2020-03-24,14.050000190734863,16.0,13.100000381469727,15.300000190734863,15.300000190734863,272606
2020-03-25,15.300000190734863,16.75,14.5,16.549999237060547,16.549999237060547,269356
2020-03-26,16.549999237060547,18.200000762939453,16.200000762939453,16.600000381469727,16.600000381469727,266380
2020-03-27,16.75,18.0,15.199999809265137,16.049999237060547,16.049999237060547,211366
2020-03-30,15.399999618530273,17.149999618530273,14.449999809265137,16.75,16.75,121362
2020-03-31,18.399999618530273,18.399999618530273,17.25,17.850000381469727,17.850000381469727,337288
2020-04-01,18.25,18.799999237060547,16.950000762939453,17.600000381469727,17.600000381469727,70637
2020-04-03,17.399999618530273,17.799999237060547,16.950000762939453,17.200000762939453,17.200000762939453,88504
2020-04-07,17.549999237060547,18.450000762939453,17.399999618530273,17.799999237060547,17.799999237060547,96649
2020-04-08,18.950000762939453,19.549999237060547,18.200000762939453,18.899999618530273,18.899999618530273,281990
2020-04-09,19.299999237060547,21.200000762939453,18.350000381469727,20.700000762939453,20.700000762939453,513926
