Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,12.5,12.5,12.5,12.5,12.5,80
2020-01-02,12.5,12.5,12.399999618530273,12.5,12.5,1808
2020-01-03,11.899999618530273,13.0,11.899999618530273,12.75,12.75,3427
2020-01-06,12.699999809265137,12.699999809265137,12.149999618530273,12.149999618530273,12.149999618530273,448
2020-01-07,12.100000381469727,12.649999618530273,12.100000381469727,12.649999618530273,12.649999618530273,110
2020-01-08,12.949999809265137,13.25,12.949999809265137,12.949999809265137,12.949999809265137,1460
2020-01-09,12.350000381469727,13.550000190734863,12.350000381469727,12.850000381469727,12.850000381469727,3017
2020-01-10,13.0,13.449999809265137,12.699999809265137,13.100000381469727,13.100000381469727,877
2020-01-13,13.100000381469727,13.449999809265137,12.899999618530273,12.899999618530273,12.899999618530273,1121
2020-01-14,13.449999809265137,13.449999809265137,12.850000381469727,12.899999618530273,12.899999618530273,1241
2020-01-15,12.850000381469727,13.199999809265137,12.350000381469727,12.899999618530273,12.899999618530273,871
2020-01-16,13.350000381469727,13.350000381469727,12.300000190734863,12.300000190734863,12.300000190734863,8703
2020-01-17,11.899999618530273,12.800000190734863,11.75,12.699999809265137,12.699999809265137,5418
2020-01-20,12.149999618530273,13.300000190734863,12.149999618530273,12.199999809265137,12.199999809265137,1315
2020-01-21,12.199999809265137,12.800000190734863,11.600000381469727,12.699999809265137,12.699999809265137,1381
2020-01-22,12.5,12.699999809265137,12.5,12.550000190734863,12.550000190734863,1356
2020-01-23,13.149999618530273,13.149999618530273,12.100000381469727,12.25,12.25,1265
2020-01-24,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,50
2020-01-27,12.899999618530273,12.899999618530273,12.100000381469727,12.100000381469727,12.100000381469727,1760
2020-01-28,12.050000190734863,12.699999809265137,12.050000190734863,12.699999809265137,12.699999809265137,1925
2020-01-29,12.899999618530273,13.050000190734863,12.850000381469727,12.850000381469727,12.850000381469727,5305
2020-01-30,12.850000381469727,13.100000381469727,12.25,12.25,12.25,956
2020-01-31,12.25,12.25,12.25,12.25,12.25,0
2020-02-03,12.75,12.75,12.149999618530273,12.199999809265137,12.199999809265137,117
2020-02-04,12.199999809265137,12.699999809265137,11.600000381469727,12.449999809265137,12.449999809265137,254150
2020-02-05,12.5,12.5,11.899999618530273,12.25,12.25,1183
2020-02-06,11.649999618530273,12.850000381469727,11.649999618530273,12.850000381469727,12.850000381469727,8191
2020-02-07,12.25,13.300000190734863,12.25,13.300000190734863,13.300000190734863,201228
2020-02-10,12.850000381469727,13.25,12.649999618530273,12.699999809265137,12.699999809265137,202713
2020-02-11,12.100000381469727,13.300000190734863,12.100000381469727,12.949999809265137,12.949999809265137,207456
2020-02-12,13.399999618530273,13.5,12.449999809265137,12.699999809265137,12.699999809265137,203600
2020-02-13,12.399999618530273,13.0,12.399999618530273,12.649999618530273,12.649999618530273,201831
2020-02-14,13.25,13.25,12.550000190734863,13.25,13.25,206980
2020-02-17,13.5,13.5,12.899999618530273,13.0,13.0,215221
2020-02-18,13.050000190734863,13.050000190734863,12.75,13.050000190734863,13.050000190734863,201789
2020-02-19,13.649999618530273,13.649999618530273,12.399999618530273,12.75,12.75,151097
2020-02-20,12.600000381469727,13.350000381469727,12.600000381469727,13.149999618530273,13.149999618530273,81
2020-02-24,12.5,12.5,12.5,12.5,12.5,181
2020-02-25,12.100000381469727,12.949999809265137,12.100000381469727,12.100000381469727,12.100000381469727,160
2020-02-26,12.5,12.699999809265137,11.649999618530273,12.699999809265137,12.699999809265137,1809
2020-02-27,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,500
2020-02-28,11.5,11.649999618530273,11.5,11.649999618530273,11.649999618530273,604
2020-03-02,11.699999809265137,12.199999809265137,11.649999618530273,12.199999809265137,12.199999809265137,389
2020-03-03,12.199999809265137,12.199999809265137,11.600000381469727,12.199999809265137,12.199999809265137,5195
2020-03-04,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,250
2020-03-05,11.100000381469727,11.899999618530273,11.100000381469727,11.899999618530273,11.899999618530273,2252
2020-03-06,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-03-09,11.350000381469727,11.350000381469727,11.300000190734863,11.300000190734863,11.300000190734863,213
2020-03-11,10.800000190734863,11.5,10.75,10.75,10.75,1412
2020-03-12,10.75,10.850000381469727,10.25,10.800000190734863,10.800000190734863,267
2020-03-13,10.75,10.75,10.75,10.75,10.75,4
2020-03-16,10.25,10.25,10.25,10.25,10.25,1610
2020-03-17,10.25,10.25,9.75,9.75,9.75,1107
2020-03-18,9.75,9.75,9.300000190734863,9.300000190734863,9.300000190734863,2259
2020-03-19,8.850000381469727,9.699999809265137,8.850000381469727,9.5,9.5,1699
2020-03-20,9.5,9.949999809265137,9.050000190734863,9.100000381469727,9.100000381469727,2640
2020-03-23,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,262
2020-03-24,8.25,8.649999618530273,8.25,8.300000190734863,8.300000190734863,715
2020-03-25,8.25,8.25,8.100000381469727,8.100000381469727,8.100000381469727,1200
2020-03-26,7.900000095367432,7.900000095367432,7.699999809265137,7.900000095367432,7.900000095367432,931
2020-03-27,7.849999904632568,8.0,7.849999904632568,8.0,8.0,31
2020-03-30,8.0,8.0,7.800000190734863,7.800000190734863,7.800000190734863,69
2020-03-31,7.800000190734863,7.800000190734863,7.449999809265137,7.550000190734863,7.550000190734863,960
2020-04-01,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,0
2020-04-03,7.550000190734863,7.900000095367432,7.550000190734863,7.900000095367432,7.900000095367432,7136
2020-04-07,7.900000095367432,8.149999618530273,7.900000095367432,8.0,8.0,465
2020-04-08,8.0,8.300000190734863,7.900000095367432,8.300000190734863,8.300000190734863,3084
2020-04-09,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,1
2020-04-13,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,250
2020-04-15,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,2200
2020-04-16,9.5,9.5,9.5,9.5,9.5,1005
2020-04-17,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,15
2020-04-20,10.300000190734863,10.399999618530273,10.300000190734863,10.399999618530273,10.399999618530273,2875
2020-04-21,10.899999618530273,10.899999618530273,9.899999618530273,10.0,10.0,2763
2020-04-22,9.850000381469727,10.5,9.800000190734863,10.5,10.5,1517
2020-04-23,11.0,11.0,10.0,10.199999809265137,10.199999809265137,3789
2020-04-24,10.550000190734863,10.649999618530273,9.699999809265137,10.350000381469727,10.350000381469727,1764
2020-04-27,10.600000381469727,10.850000381469727,9.850000381469727,10.050000190734863,10.050000190734863,2181
2020-04-28,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,4
2020-04-29,9.699999809265137,10.399999618530273,9.600000381469727,10.399999618530273,10.399999618530273,1712
2020-04-30,10.850000381469727,10.850000381469727,10.149999618530273,10.25,10.25,1375
2020-05-04,10.550000190734863,10.550000190734863,9.75,10.399999618530273,10.399999618530273,5075
2020-05-05,10.0,10.050000190734863,9.899999618530273,9.899999618530273,9.899999618530273,1123
2020-05-06,9.5,10.350000381469727,9.449999809265137,9.550000190734863,9.550000190734863,4470
2020-05-07,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,0
2020-05-08,9.550000190734863,9.600000381469727,9.550000190734863,9.600000381469727,9.600000381469727,2040
2020-05-11,9.300000190734863,9.949999809265137,9.149999618530273,9.199999809265137,9.199999809265137,2246
2020-05-12,9.0,9.600000381469727,8.75,9.100000381469727,9.100000381469727,1936
2020-05-13,9.100000381469727,9.100000381469727,9.050000190734863,9.050000190734863,9.050000190734863,568
2020-05-14,9.050000190734863,9.5,9.0,9.199999809265137,9.199999809265137,1429
2020-05-15,9.199999809265137,9.300000190734863,9.0,9.25,9.25,63
2020-05-18,9.25,9.25,9.25,9.25,9.25,1
2020-05-19,8.800000190734863,9.0,8.800000190734863,9.0,9.0,349
2020-05-20,9.0,9.0,9.0,9.0,9.0,9
2020-05-21,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,225
2020-05-22,9.800000190734863,9.800000190734863,9.449999809265137,9.800000190734863,9.800000190734863,968
2020-05-26,10.0,10.0,9.800000190734863,10.0,10.0,4084
2020-05-27,10.5,10.5,10.5,10.5,10.5,1949
2020-05-28,11.0,11.0,11.0,11.0,11.0,3744
2020-05-29,11.550000190734863,11.550000190734863,10.800000190734863,10.850000381469727,10.850000381469727,655
2020-06-01,11.25,11.25,10.399999618530273,10.399999618530273,10.399999618530273,6499
2020-06-02,10.399999618530273,10.399999618530273,10.100000381469727,10.100000381469727,10.100000381469727,1669
2020-06-03,10.100000381469727,10.600000381469727,10.100000381469727,10.600000381469727,10.600000381469727,775
2020-06-04,10.649999618530273,11.100000381469727,10.649999618530273,11.0,11.0,2388
