Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,7.699999809265137,7.849999904632568,7.550000190734863,7.849999904632568,7.849999904632568,503413
2020-01-02,8.199999809265137,8.199999809265137,8.149999618530273,8.199999809265137,8.199999809265137,389012
2020-01-03,8.600000381469727,8.600000381469727,8.100000381469727,8.600000381469727,8.600000381469727,854181
2020-01-06,8.550000190734863,8.75,8.199999809265137,8.199999809265137,8.199999809265137,324231
2020-01-07,7.849999904632568,8.449999809265137,7.800000190734863,7.800000190734863,7.800000190734863,416468
2020-01-08,7.449999809265137,8.0,7.449999809265137,7.699999809265137,7.699999809265137,437351
2020-01-09,7.900000095367432,8.050000190734863,7.400000095367432,8.050000190734863,8.050000190734863,930492
2020-01-10,8.100000381469727,8.449999809265137,7.949999809265137,8.449999809265137,8.449999809265137,617455
2020-01-13,8.850000381469727,8.850000381469727,8.699999809265137,8.850000381469727,8.850000381469727,946969
2020-01-14,9.149999618530273,9.25,8.949999809265137,9.149999618530273,9.149999618530273,736171
2020-01-15,9.0,9.25,8.699999809265137,9.100000381469727,9.100000381469727,550154
2020-01-16,9.100000381469727,9.550000190734863,8.75,9.550000190734863,9.550000190734863,552721
2020-01-17,9.949999809265137,10.0,9.5,9.75,9.75,756878
2020-01-20,9.800000190734863,9.899999618530273,9.300000190734863,9.300000190734863,9.300000190734863,409761
2020-01-21,9.300000190734863,9.350000381469727,9.0,9.050000190734863,9.050000190734863,107670
2020-01-22,8.949999809265137,9.100000381469727,8.600000381469727,8.649999618530273,8.649999618530273,287667
2020-01-23,8.75,9.050000190734863,8.5,9.050000190734863,9.050000190734863,348634
2020-01-24,9.199999809265137,9.5,9.199999809265137,9.5,9.5,226363
2020-01-27,9.899999618530273,9.899999618530273,9.350000381469727,9.449999809265137,9.449999809265137,171244
2020-01-28,9.600000381469727,9.899999618530273,9.149999618530273,9.600000381469727,9.600000381469727,194268
2020-01-29,9.449999809265137,10.050000190734863,9.449999809265137,10.050000190734863,10.050000190734863,227556
2020-01-30,10.100000381469727,10.550000190734863,9.899999618530273,10.149999618530273,10.149999618530273,363821
2020-01-31,10.5,10.649999618530273,9.649999618530273,10.649999618530273,10.649999618530273,364431
2020-02-03,10.199999809265137,10.25,9.649999618530273,9.649999618530273,9.649999618530273,153585
2020-02-04,9.350000381469727,9.949999809265137,9.350000381469727,9.449999809265137,9.449999809265137,158680
2020-02-05,9.5,9.75,9.25,9.350000381469727,9.350000381469727,91393
2020-02-06,9.350000381469727,9.600000381469727,8.899999618530273,9.550000190734863,9.550000190734863,90448
2020-02-07,9.449999809265137,9.600000381469727,9.100000381469727,9.300000190734863,9.300000190734863,89249
2020-02-10,9.350000381469727,9.399999618530273,9.0,9.100000381469727,9.100000381469727,99173
2020-02-11,9.0,9.149999618530273,8.649999618530273,8.649999618530273,8.649999618530273,405558
2020-02-12,8.899999618530273,8.899999618530273,8.350000381469727,8.449999809265137,8.449999809265137,86393
2020-02-13,8.399999618530273,8.600000381469727,8.050000190734863,8.050000190734863,8.050000190734863,232075
2020-02-14,8.149999618530273,8.449999809265137,7.800000190734863,8.449999809265137,8.449999809265137,404020
